Annotation/Divergence,pvalue,FoldChange,log(pvalue),log2FC,sig,size
Aff2,0.016156941674822286,1.4558516196447233,1.7916408427847303,-0.5418633235920801,down,0.14558516196447233
Efna1,0.7706457013108652,1.0331378075721795,0.11314523975774568,-0.04703270438760833,normal,0.10331378075721795
Srrm3,0.00026409905160002,0.7782885336065352,3.578233158375119,0.36162299258985214,up,0.07782885336065351
Ccdc120,0.8770485419940162,0.9893624369689852,0.05697636907782296,0.015428969018584445,normal,0.09893624369689852
Atg4c,0.3865804380842629,1.0298568246897868,0.4127601261145179,-0.04244378142044719,normal,0.10298568246897868
Tor2a,0.021043796143383066,0.8111876075731497,1.6768759139758411,0.3018924822765388,up,0.08111876075731497
Gm4349,0.12676671755289057,0.7157965796579657,0.8969947549751707,0.48237844484957876,normal,0.07157965796579657
Ccser1,0.11070389010030819,1.1362856530130818,0.9558371178799566,-0.18432556229018734,normal,0.11362856530130819
Naalad2,0.01793370714444886,1.4684129429892143,1.7463299265023746,-0.5542577359108035,down,0.14684129429892143
Cntnap3,0.5318566137287848,0.7619547294258732,0.27420543586233864,0.3922228105191016,normal,0.07619547294258731
Zmpste24,0.4237495037461674,1.0360937213238444,0.37289079739163977,-0.05115450994877877,normal,0.10360937213238444
Morc2a,0.37981752811852154,0.9835653226416521,0.42042499697262253,0.02390722385621143,normal,0.09835653226416521
Rpl4,0.12515965189577996,0.8818718862050591,0.9025356534193576,0.1813590111697502,normal,0.08818718862050591
Recql,0.005668833085251261,1.2041399000713775,2.246506330312174,-0.2680030178567475,down,0.12041399000713775
Acta1,0.05982415555652374,0.7563526939243409,1.2231234229231391,0.4028689621324824,normal,0.07563526939243409
Dmwd,0.07217921503590831,0.9049585189737287,1.141587845294345,0.1440764306942064,normal,0.09049585189737287
Eif4e,0.7408343596950238,1.0155404875754488,0.1302788833996926,-0.022247758156894604,normal,0.10155404875754488
Kctd4,0.1156711496288883,1.2655385043349252,0.9367749480438262,-0.33975140248453467,normal,0.12655385043349252
Kdm7a,0.024481136183508775,1.2406592527402192,1.6111684302038565,-0.3111069334505902,down,0.12406592527402191
Pstpip2,0.20082675476192904,1.0983564337890992,0.6971784296174227,-0.1353463073611937,normal,0.10983564337890991
Srgap2,0.10229368412225477,1.0695087892229342,0.9901511799293827,-0.09694833861912136,normal,0.10695087892229342
Dennd6b,0.12984398577354847,0.8821833405742724,0.8865781615976439,0.18084957850372593,normal,0.08821833405742724
Tspan6,0.8128783801700629,1.015965402874423,0.08997442706535634,-0.022851274205210693,normal,0.10159654028744229
Slc6a20a,0.001540879851300099,3.4327421555252386,2.8122312236772085,-1.7793614958283952,down,0.34327421555252385
Ccdc160,0.9242346353920037,0.9859719438877756,0.03421776046806478,0.020381499998020518,normal,0.09859719438877756
Otop3,0.34607107176084395,0.7605363984674328,0.4608347020630267,0.394910799426927,normal,0.07605363984674328
4931428F04Rik,0.02049191141571628,0.8752817262847835,1.6884175301990128,0.19218064400430288,normal,0.08752817262847835
BC046251,0.947150506228468,0.9837019790454015,0.023581004279799034,0.023706789968917116,normal,0.09837019790454014
Cipc,0.61909010157103,0.972051558011237,0.20824613972388611,0.04089525789328546,normal,0.0972051558011237
Bmp2k,0.14386746616998122,1.1536810828656325,0.8420374052316371,-0.20624446856216172,normal,0.11536810828656326
Mbd3,0.022772294674509506,0.8400503219719118,1.6425932050341494,0.2514523418950051,up,0.08400503219719117
Leng8,0.06533347132387575,0.9226764890645064,1.1848642660907194,0.11610319938391907,normal,0.09226764890645064
Sesn3,0.3377580817082704,1.2380970598924954,0.47139425059811546,-0.30812441821674086,normal,0.12380970598924954
B930018H19Rik,0.5862620367557079,1.2553191489361701,0.23190822752987564,-0.3280541976842038,normal,0.125531914893617
Tmem110,0.6680611264538204,1.0188036958988491,0.17518379850191199,-0.026876098377346124,normal,0.10188036958988492
Prdx4,0.7339158071178792,0.9701029929293254,0.13435375834187505,0.043790172844745165,normal,0.09701029929293255
Dennd1c,0.05081077863839047,0.7814790139906731,1.2940441497902484,0.3557209635921796,normal,0.07814790139906731
Timm10,0.3647753363041707,0.8872708872146633,0.43797453347165793,0.17255346276505387,normal,0.08872708872146633
Mier3,0.0760564353304084,1.1127019785097574,1.1188640332843103,-0.15406723895168029,normal,0.11127019785097574
Rhcg,0.16439572048390613,0.5457063711911357,0.7841094921147976,0.8738032074307946,normal,0.05457063711911357
Ggps1,0.8185451053718512,1.0096144999539978,0.08695738409031757,-0.013804535383086635,normal,0.10096144999539977
Hectd3,0.09008861899159558,0.9445399761428949,1.0453300705230981,0.08231623722276522,normal,0.09445399761428949
Ccdc173,0.8548643822515732,0.9795212268561813,0.06810277733195184,0.02985133792454158,normal,0.09795212268561812
Acsl3,0.09670902076837888,1.0572151560451308,1.0145330141568254,-0.08026901245536172,normal,0.10572151560451308
Crebrf,0.009336658082941986,1.1587494273934953,2.029808545167709,-0.2125686259301857,normal,0.11587494273934953
Eif2b2,0.04896978344000811,0.8617649545295348,1.3100718165661691,0.2146336654510118,normal,0.08617649545295349
Pole3,0.07318319104094646,0.834026296813391,1.1355886576908958,0.26183522238748586,normal,0.0834026296813391
Rnf185,0.883793446964974,0.9955695644507141,0.053649222911202686,0.006405968512958431,normal,0.09955695644507141
Asns,0.8083935260879096,0.9860504472080037,0.09237717313243285,0.02026663684904455,normal,0.09860504472080037
Ddx51,0.001223865852700936,1.108445580572215,2.9122661823738905,-0.14853794245076632,normal,0.11084455805722152
Kcnk9,0.3980075936607692,1.1653290529695024,0.4001086418622196,-0.22073738497174883,normal,0.11653290529695023
Tpp1,0.8081035838768268,0.9921020802127473,0.09253296716747099,0.011439523630154786,normal,0.09921020802127473
Fzd6,0.11439257286093692,1.1087574110671936,0.9416021719610184,-0.14894374770483285,normal,0.11087574110671936
Scrib,0.5699708624508928,0.9726857235578871,0.24414734538055832,0.039954351858979435,normal,0.0972685723557887
Klhl3,0.19211750081215329,1.1961073022592372,0.7164330715778949,-0.2583468188782848,normal,0.11961073022592372
Mthfsl,0.9445040696835492,0.9917716636667524,0.024796166448022985,0.011920088805446592,normal,0.09917716636667524
Ankhd1,0.01841754294446224,1.2344537608497872,1.734768308820914,-0.3038727982125243,down,0.12344537608497871
Cox20,0.26186077041235806,0.8962150518446764,0.5819295587322891,0.15808313827050205,normal,0.08962150518446764
Ebf1,0.6169780881146933,0.8286196159833936,0.20973025959699848,0.2712181211222714,normal,0.08286196159833936
Cyth1,0.33610899337490885,1.0428659381252885,0.4735198668198944,-0.06055370931225705,normal,0.10428659381252885
Nars2,0.47622831625710915,1.0414428799535491,0.3221847852675532,-0.058583714013612134,normal,0.10414428799535491
Sstr4,0.2807573801825253,1.2131621377167798,0.5516688187515657,-0.2787723778681426,normal,0.12131621377167798
Dxo,0.07489049166310517,0.8473149304508849,1.1255733182201129,0.23902980401584775,normal,0.0847314930450885
Mkln1os,0.8604517196598602,1.0224796989502871,0.06527349311510186,-0.03207219914306476,normal,0.10224796989502871
Elac1,0.023895192961050415,1.0852241547968413,1.621689458067186,-0.11799306443329423,normal,0.10852241547968414
Fth1,0.013596919146735324,0.8176549210408806,1.8665594849493277,0.29043599101371703,up,0.08176549210408805
Ap5m1,0.1180965251340151,1.1209575024273657,0.9277628808566328,-0.16473158394219603,normal,0.11209575024273657
Kars,0.02348807438589982,0.87252212310384,1.6291525863666005,0.1967363830635668,normal,0.087252212310384
Trp53,0.39238237210802407,0.9559588204501831,0.4062905116595135,0.06497962188204116,normal,0.09559588204501832
Frat1,0.0592683897514648,0.8382829552219063,1.227176871842357,0.2544907994204605,normal,0.08382829552219064
Dap3,0.16535659595694704,0.9122340011519481,0.7815784767069095,0.1325241509807524,normal,0.09122340011519481
Pex13,0.6618378491740837,0.9819909283663008,0.17924840003893236,0.026218397904829945,normal,0.09819909283663007
Fgl2,0.0014804093889024396,2.7201516108654458,2.829618169229729,-1.4436870640300528,down,0.27201516108654455
Pak7,0.36832272796913734,0.966335767221812,0.43377148145181244,0.049403533633247204,normal,0.0966335767221812
Kif1a,0.5290578194527711,1.0326369694037394,0.2764968623748465,-0.04633315401638001,normal,0.10326369694037393
Il1rapl2,0.6872073482522569,0.9043000323310701,0.1629122052764291,0.14512657961307288,normal,0.09043000323310701
Gm19522,0.20266825007797654,1.2024478330658104,0.6932142823674465,-0.26597430554642804,normal,0.12024478330658103
Sema5a,0.027748552587442445,1.5025012506253128,1.556759665502783,-0.5873661917818424,down,0.15025012506253127
Trhde,0.05265582917432556,1.252986647926915,1.278553543982551,-0.3253710410985125,normal,0.1252986647926915
Hsp90aa1,0.013321444843834811,1.1805579976528604,1.8754486690339773,-0.23946891905136522,normal,0.11805579976528605
Ovca2,0.4283105684548616,0.9586167800453518,0.3682412093648086,0.06097390114753687,normal,0.09586167800453518
Plec,0.8025339704797599,1.0165582550360446,0.0955365752724251,-0.023692892844658416,normal,0.10165582550360446
Foxg1,0.12796526193403535,0.9147979201888419,0.8929079100232954,0.1284750091297474,normal,0.09147979201888419
Chd6,0.11215324425999731,1.1057790252846504,0.9501881590508224,-0.14506311163258084,normal,0.11057790252846504
Ankrd34b,0.1891057881972203,1.0737473292439177,0.7232951779574917,-0.10265454292010923,normal,0.10737473292439177
Rcc1l,0.12424334219452979,0.8715074381558431,0.9057268744308288,0.1984151173467812,normal,0.08715074381558431
Gimap4,0.05312107578060372,1.5777070063694267,1.2747331384433316,-0.6578293094673737,normal,0.15777070063694268
Txndc9,0.10802866890092248,0.9170882028024885,0.9664609751313584,0.12486760029680764,normal,0.09170882028024885
Nrarp,0.04967014419246356,0.8603765889470465,1.30390457924576,0.21695982566974842,normal,0.08603765889470465
Asf1b,0.2718930516219329,0.7849360492657506,0.5656018909075758,0.3493529761257046,normal,0.07849360492657506
Zfp619,0.019332216500201917,1.2221993833504623,1.713718349871015,-0.28947965823917027,down,0.12221993833504623
Ankle2,0.11128179376210111,1.0532436232175133,0.9535758825244233,-0.07483918124047594,normal,0.10532436232175132
N6amt1,0.2851167006447022,1.0927794374612478,0.5449773432467908,-0.12800224218885875,normal,0.10927794374612479
Fyn,0.24741191040053148,0.9277563658956708,0.6065793972828029,0.10818209973027783,normal,0.09277563658956708
Gm5086,0.677783393522236,1.0866873065015479,0.16890907608584685,-0.11993686561063566,normal,0.10866873065015478
Acvr1b,0.05857655667858455,1.1007102368202897,1.2322761611529178,-0.13843472782843597,normal,0.11007102368202897
Bloc1s4,0.266568717899074,0.8935935604807586,0.5741908168161117,0.16230930554772535,normal,0.08935935604807585
Bag3,0.4165294869697763,0.9293473461096882,0.3803542485789972,0.10571018627535282,normal,0.09293473461096882
Clec5a,0.4279880082414337,0.8612648221343874,0.36856839927545787,0.21547118846576557,normal,0.08612648221343874
BC030500,0.7061882629372833,1.036869371550305,0.15107950481870341,-0.0522341498046446,normal,0.1036869371550305
Rnf13,0.733493772780051,1.016896284368104,0.13460356888101416,-0.024172542855100333,normal,0.1016896284368104
BB218582,0.9266902489565905,0.967976710334789,0.033065406792878324,0.04695575842954801,normal,0.0967976710334789
AF529169,0.1648025457669504,1.214045416316232,0.7830360838767713,-0.2798223924903259,normal,0.1214045416316232
Armc8,0.4430290349755174,0.9760104905893242,0.35356781030867795,0.03503144029606917,normal,0.09760104905893242
H13,0.4236428492330625,0.9613691430911512,0.37300011975357344,0.05683759661624996,normal,0.09613691430911511
Fam210b,0.6665917464591578,1.037824428080202,0.17614006794736808,-0.053562399223448735,normal,0.10378244280802021
Tsc1,0.5491511503463706,0.9662563591732188,0.26030810231397994,0.049522091084053164,normal,0.09662563591732189
Arl11,0.47922008607212774,1.2100358422939068,0.3194649871807824,-0.27504978199063523,normal,0.12100358422939068
Cyb5d1,0.03971606747983727,1.3076485101537294,1.4010337600849405,-0.38697480321817623,down,0.13076485101537294
Rasl2-9,0.8961966026490212,0.9520897043832823,0.0475967067670726,0.07083058650957685,normal,0.09520897043832824
Rfx4,0.005736124651948064,0.7511441647597255,2.2413814195674204,0.4128382686077114,up,0.07511441647597254
Polg2,0.6015742672212483,1.0896108532666904,0.2207107492828284,-0.12381297876002399,normal,0.10896108532666904
Tbata,0.8119685113864592,0.9571153509539646,0.09046081262615079,0.06323528697788844,normal,0.09571153509539645
St6galnac5,0.2393430317847378,1.1511656029559958,0.6209792120152885,-0.2030953898366159,normal,0.11511656029559958
Slc27a2,0.7412934090508696,1.0297392428704832,0.13000986123744185,-0.042279055229264305,normal,0.10297392428704832
Lgals6,0.006061203986921478,0.7457866334578663,2.2174410997709457,0.42316515459648235,up,0.07457866334578664
St3gal1,0.7802994877296034,0.9682539682539683,0.10773867820080406,0.046542585937030194,normal,0.09682539682539683
Cbx8,0.4768854847338785,0.9338350134885701,0.3215858962617019,0.09876041245491181,normal,0.093383501348857
LOC100862268,0.6124394646813387,0.9087018544935805,0.21293683178646697,0.1381210717543229,normal,0.09087018544935806
Adam21,0.5716995929686851,0.8631961259079906,0.24283211698901053,0.2122397049755569,normal,0.08631961259079905
Borcs5,0.48174603928214366,0.948391089108911,0.3171818472484937,0.0764459872749263,normal,0.0948391089108911
4930471C04Rik,0.14088360817233342,0.745593139590281,0.8511395341754499,0.4235395094721739,normal,0.0745593139590281
Dnajc5,0.06817321945855122,1.0764215109596638,1.1663861960988244,-0.10624312686460596,normal,0.10764215109596638
Anxa4,0.11530235374587013,1.1831676235821313,0.9381618270642819,-0.24265447991559536,normal,0.11831676235821313
Arf2,0.47957451159768927,0.9616209656660252,0.3191439068213765,0.056459744249379336,normal,0.09616209656660252
Naa50,0.051227832966260135,1.1037654637430239,1.290494015208977,-0.14243365015831272,normal,0.11037654637430239
Col15a1,0.2628785708438432,1.1678590123887629,0.5802448149723117,-0.22386611804949128,normal,0.11678590123887629
Rbm4,0.4003618085335232,0.9419003222047029,0.39754735760187704,0.08635370200243417,normal,0.09419003222047029
Camsap1,0.9264896434665019,0.9980555093900614,0.0331594309705434,0.0028080379473615718,normal,0.09980555093900614
Tec,0.39954690959840733,1.1151987110633725,0.3984322241503698,-0.15730079886600107,normal,0.11151987110633725
Iqgap3,0.9632124054162946,1.0107361963190185,0.016277932679742917,-0.01540650077697426,normal,0.10107361963190184
Gm12338,0.6362244549588416,1.0763815726462982,0.1963896416581413,-0.1061895977637984,normal,0.10763815726462982
Laptm4a,0.20338116584180124,1.083209059059416,0.6916892674884995,-0.1153117095771013,normal,0.1083209059059416
Znrf3,0.046686320340430874,1.1598249801113762,1.3308103543583611,-0.21390711623576464,normal,0.11598249801113762
Peli3,0.015592164331930029,0.8789153683296238,1.8070935966665818,0.18620384142928792,normal,0.08789153683296239
Acap3,0.3321961754425009,0.9533059619653891,0.4786053718658975,0.06898877585422765,normal,0.09533059619653891
Gbp6,0.19297373376878546,1.5663716814159292,0.7145018000885013,-0.6474265876678097,normal,0.15663716814159293
Rnaset2a,0.008114577823909534,0.4813162297824874,2.0907340702328114,1.05494302368942,up,0.04813162297824874
Klhdc3,0.16306947880570036,0.8975333024324378,0.7876273168668579,0.15596262462825117,normal,0.08975333024324378
Dynll1,0.07966611046378708,0.8400413786774673,1.0987263858638008,0.25146770111205186,normal,0.08400413786774673
Lyrm7,0.5260472007750575,1.0656642146257034,0.2789752860431044,-0.09175292383073877,normal,0.10656642146257034
Sptssb,0.624849900650573,1.1026033690658499,0.2042242948928948,-0.1409139147832439,normal,0.11026033690658499
Crkl,0.006855453551571523,1.1513006960376408,2.1639638073327077,-0.20326468492619576,normal,0.11513006960376408
Serinc5,0.0369205782099916,1.1137226347076659,1.4327315061444357,-0.15538998370538545,normal,0.11137226347076659
Sh3bgrl2,0.5420981672238874,1.0325292041266063,0.26592206102026866,-0.046182587506978734,normal,0.10325292041266063
Gabrr1,0.8844647370394326,1.0501089324618735,0.05331947741166344,-0.07053899281615353,normal,0.10501089324618736
Gpr137b,0.7474677318057656,0.985974409448819,0.12640755109876048,0.020377892341367786,normal,0.0985974409448819
Trp53rka,0.5399768277083437,0.9408448614768387,0.26762487687023223,0.08797124231607173,normal,0.09408448614768386
Fam160a2,0.07192586933548356,1.0864568293387238,1.1431148802847437,-0.11963084977339106,normal,0.10864568293387238
Zfp955b,0.02760563893431966,1.1575698730841248,1.5590021966333125,-0.21109927988680016,normal,0.11575698730841248
Nid1,0.0038300423860558428,1.7918183141650896,2.4167964197837786,-0.8414243591915057,down,0.17918183141650895
Lin54,0.002961680044174116,1.1700965122810603,2.528461860924584,-0.22662753155806814,normal,0.11700965122810603
Mrpl36,0.4340837800984553,0.9383652632156777,0.3624264416327184,0.09177848680019046,normal,0.09383652632156778
Rps6ka1,0.062018684048079614,0.8964000591366056,1.2074774531377246,0.1577853508627009,normal,0.08964000591366056
Mtif2,0.8286636016414348,0.9899913749730468,0.08162173676078648,0.01451213872321317,normal,0.09899913749730468
G630025P09Rik,0.7272569200602428,1.0520381613183,0.13831213762345462,-0.0731870374687384,normal,0.10520381613183001
Tomm7,0.0015099418274115964,0.6188837746775124,2.82103978417756,0.6922595956904499,up,0.06188837746775124
Fam181b,0.036800947521404295,0.8359165214114098,1.4341409993150749,0.25856921975721125,up,0.08359165214114098
Opn3,0.5114416133526792,0.7476911710380495,0.2912039385815031,0.4194855975206536,normal,0.07476911710380495
Cdh10,0.22923177941320347,0.9274099605853159,0.6397251743701879,0.10872087323221259,normal,0.09274099605853159
Pign,0.011333701099338723,1.230508474576271,1.9456282450754605,-0.299254593746547,down,0.12305084745762711
Fam117b,0.008823198047857818,1.1300688884751442,2.0543739723740297,-0.1764107213414982,normal,0.11300688884751442
Pappa2,0.5307626617765582,1.1480637813211845,0.2750996365890028,-0.19920279396455823,normal,0.11480637813211844
Plscr4,0.2033715612765856,1.107391640866873,0.6917097772940738,-0.14716553685504385,normal,0.1107391640866873
Atad3a,0.5330834219051321,0.9530817377879953,0.2732048231720376,0.0693281476517974,normal,0.09530817377879953
Nsmce4a,0.647181589695179,0.9694628576820551,0.1889738455483124,0.0447424684112773,normal,0.0969462857682055
Pebp1,0.1939687153359283,0.9087600995045333,0.7122683105470955,0.13802860237602094,normal,0.09087600995045333
Kctd9,0.40825395975566425,1.059489325179702,0.38906959424176635,-0.08336905199711471,normal,0.10594893251797019
Ppm1d,0.7515204060723412,1.0180160305904846,0.12405922249650683,-0.025760279558306214,normal,0.10180160305904846
Ap1s3,0.9869154087442542,0.9972076788830714,0.005720070319197956,0.004034102707895549,normal,0.09972076788830714
Tle1,0.1978226054594017,1.0593994272889098,0.7037240824793232,-0.08324663382753505,normal,0.10593994272889098
Tmem161a,0.06428442771478951,0.8775540978662445,1.1918942180027166,0.18844003007681626,normal,0.08775540978662445
Rev1,0.8267219288102243,1.0115338406087304,0.08264054255250208,-0.01654458570116719,normal,0.10115338406087304
Lrif1,0.2774143604855102,0.9172109305606355,0.5568710612216762,0.12467454702092486,normal,0.09172109305606355
Gmnn,0.3360949672433603,0.8396203054065208,0.47353799069863284,0.2521910376486026,normal,0.08396203054065207
Dgkeos,0.14468537113805935,0.6447876447876448,0.8395753773480545,0.6331039952125016,normal,0.06447876447876448
Lrrc8c,0.00024540593948711937,1.3860626541236643,3.610114930381363,-0.47099247302383196,down,0.13860626541236643
Zfp790,0.09475390652334012,1.05076112412178,1.0234028758553397,-0.07143472999012448,normal,0.105076112412178
Hdac2,0.15328611077377732,0.9356034726207718,0.8144971947058206,0.09603087842631976,normal,0.09356034726207718
Rnf135,0.1116608954005543,1.1582883257166599,0.9520988938959363,-0.21199441939392635,normal,0.11582883257166599
Fgf1,0.32903702821641323,0.9237294249817054,0.4827552259248522,0.11445776965557254,normal,0.09237294249817055
Ppm1e,0.06917690896842157,1.2738075153151163,1.1600388474669172,-0.349147288833926,normal,0.12738075153151163
2310034G01Rik,0.8488866732467417,0.9425500370644923,0.07115028439527464,0.08535888625816124,normal,0.09425500370644922
